ST_FIPS,CONTROL,PREDDEG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,LATITUDE,LONGITUDE
Pennsylvania,Private Nonprofit,Bachelor's degree,0.7244,0.1676,0.0355,0.0199,0.0014,0.0,0.0355,0.0,0.0156,41.41354,-80.384383
Texas,Private For-profit,Certificate,0.4347,0.1989,0.2557,0.0199,0.0057,0.0085,0.0426,0.0028,0.0313,32.973328,-96.843526
Utah,Public,Associate degree,0.7445,0.0188,0.1229,0.0199,0.0059,0.0059,0.0325,0.0156,0.0342,41.192591,-111.944845
Virginia,Private For-profit,Associate degree,0.2638,0.5951,0.0429,0.0199,0.0092,0.0031,0.0567,0.0,0.0092,37.45955,-77.543378
Illinois,Public,Associate degree,0.6798,0.0211,0.1913,0.0198,0.002,0.0013,0.0309,0.0022,0.0516,42.259111,-88.368956
Illinois,Public,Bachelor's degree,0.6605,0.1498,0.0928,0.0198,0.0026,0.0007,0.0338,0.0391,0.0008,37.714193,-89.217273
Iowa,Private Nonprofit,Bachelor's degree,0.5978,0.122,0.1604,0.0198,0.0165,0.0088,0.0066,0.0659,0.0022,42.526443,-96.428444
Kentucky,Public,Certificate,0.8009,0.0729,0.0591,0.0198,0.0013,0.0006,0.0352,0.001,0.0093,36.984827,-86.476717
Texas,Private For-profit,Associate degree,0.2905,0.168,0.3755,0.0198,0.004,0.0,0.0652,0.0079,0.0692,30.326455,-97.717865
Minnesota,Private For-profit,Bachelor's degree,0.4307,0.3359,0.0509,0.0197,0.0049,0.0038,0.0171,0.0103,0.1268,44.98125,-93.265738
Texas,Public,Bachelor's degree,0.4976,0.1762,0.242,0.0197,0.0058,0.0011,0.0312,0.0102,0.0162,30.714738,-95.546205
Indiana,Private For-profit,Certificate,0.8333,0.1176,0.0,0.0196,0.0,0.0,0.0294,0.0,0.0,38.3121,-85.768914
Iowa,Public,Associate degree,0.6921,0.1232,0.0669,0.0196,0.0039,0.0016,0.0318,0.0271,0.0337,41.911268,-91.651172
Michigan,Public,Associate degree,0.6917,0.133,0.0669,0.0196,0.0085,0.0006,0.0484,0.0122,0.0191,42.225948,-85.682144
Florida,Private For-profit,Certificate,0.2941,0.1961,0.4706,0.0196,0.0098,0.0,0.0,0.0,0.0098,40.508929,-74.267346
Ohio,Private Nonprofit,Certificate,0.9216,0.0196,0.0392,0.0196,0.0,0.0,0.0,0.0,0.0,39.082926,-84.371927
Pennsylvania,Private Nonprofit,Bachelor's degree,0.9144,0.0074,0.0148,0.0196,0.0009,0.0004,0.0297,0.0087,0.0039,41.1558,-80.081481
Tennessee,Private For-profit,Certificate,0.3235,0.5,0.0588,0.0196,0.0098,0.0,0.049,0.0,0.0392,36.14608,-86.671921
Washington,Public,Certificate,0.6676,0.0223,0.1034,0.0196,0.0223,0.0,0.0782,0.0,0.0866,48.766189,-122.51216
New York,Private For-profit,Certificate,0.5392,0.2843,0.1176,0.0196,0.0098,0.0,0.0,0.0,0.0294,43.140652,-76.193341
New York,Public,Certificate,0.5686,0.1961,0.1765,0.0196,0.0196,0.0196,0.0,0.0,0.0,41.976573,-73.993015
New York,Private For-profit,Certificate,0.451,0.2549,0.2549,0.0196,0.0,0.0,0.0,0.0,0.0196,40.608484,-73.95856
Texas,Private Nonprofit,Certificate,0.0196,0.0588,0.8824,0.0196,0.0,0.0,0.0196,0.0,0.0,31.696199,-106.323115
Pennsylvania,Private Nonprofit,Certificate,0.9608,0.0196,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,40.619424,-77.567654
California,Private For-profit,Certificate,0.2549,0.0392,0.6275,0.0196,0.0,0.0,0.0,0.0,0.0588,36.33339,-119.637371
Ohio,Private Nonprofit,Bachelor's degree,0.5392,0.1667,0.1569,0.0196,0.0098,0.0,0.0588,0.0,0.049,39.799806,-83.888077
Alaska,Public,Bachelor's degree,0.5321,0.0326,0.0782,0.0195,0.1376,0.0082,0.0913,0.0114,0.0891,64.85756,-147.823146
California,Private For-profit,Certificate,0.2734,0.0898,0.4883,0.0195,0.0039,0.0,0.0117,0.0273,0.0859,34.098445,-118.338111
Kentucky,Private Nonprofit,Bachelor's degree,0.8627,0.0275,0.0195,0.0195,0.0011,0.0023,0.0,0.0618,0.0057,38.248216,-85.687649
Massachusetts,Private Nonprofit,Bachelor's degree,0.6401,0.1415,0.1202,0.0195,0.0088,0.0,0.015,0.0018,0.0531,42.330542,-71.91896
New York,Public,Bachelor's degree,0.719,0.0879,0.1022,0.0195,0.005,0.0005,0.0302,0.0195,0.0161,42.452236,-79.337375
Oklahoma,Private Nonprofit,Bachelor's degree,0.6192,0.0574,0.1082,0.0195,0.0219,0.0,0.0834,0.0899,0.0006,35.495271,-97.541242
South Carolina,Public,Associate degree,0.4517,0.3468,0.063,0.0195,0.003,0.001,0.0448,0.0,0.0703,33.949325,-81.115761
South Carolina,Public,Associate degree,0.5792,0.2329,0.0769,0.0195,0.0068,0.0016,0.0636,0.0,0.0195,34.934416,-80.995273
Tennessee,Public,Associate degree,0.8011,0.0726,0.0528,0.0195,0.0044,0.0009,0.0396,0.0086,0.0003,35.948303,-84.166504
New York,Private Nonprofit,Bachelor's degree,0.581,0.1533,0.1447,0.0194,0.013,0.0,0.0259,0.013,0.0497,42.742943,-76.696028
Ohio,Public,Associate degree,0.7612,0.1313,0.0274,0.0194,0.0016,0.0,0.028,0.0065,0.0247,41.483727,-81.143085
Oregon,Private For-profit,Certificate,0.7716,0.1142,0.0194,0.0194,0.028,0.0043,0.0323,0.0,0.0108,45.486902,-122.675858
California,Private For-profit,Certificate,0.3211,0.0582,0.5776,0.0194,0.0065,0.0043,0.0065,0.0,0.0065,36.344669,-119.38533
Missouri,Private Nonprofit,Bachelor's degree,0.8263,0.0772,0.0154,0.0193,0.0077,0.0077,0.0386,0.0039,0.0039,38.839578,-94.547927
Missouri,Private Nonprofit,Bachelor's degree,0.6856,0.1635,0.0159,0.0193,0.0023,0.0011,0.0363,0.0533,0.0227,38.642697,-90.315712
New Jersey,Private Nonprofit,Bachelor's degree,0.5681,0.1249,0.1265,0.0193,0.0008,0.0,0.0153,0.0177,0.1273,40.84764,-74.833644
North Carolina,Public,Bachelor's degree,0.7614,0.052,0.0788,0.0193,0.0072,0.0009,0.0431,0.0086,0.0288,35.617068,-82.565392
Ohio,Public,Bachelor's degree,0.8084,0.045,0.0471,0.0193,0.0032,0.0,0.0407,0.0021,0.0343,40.738521,-84.02384
Pennsylvania,Private Nonprofit,Bachelor's degree,0.5587,0.1646,0.1559,0.0193,0.0018,0.0018,0.0543,0.014,0.0298,40.117835,-75.5469
South Carolina,Public,Associate degree,0.5955,0.2159,0.1028,0.0193,0.0024,0.001,0.0382,0.0061,0.0189,34.826212,-82.371178
South Carolina,Private Nonprofit,Bachelor's degree,0.8029,0.085,0.0374,0.0193,0.0012,0.0,0.0325,0.0187,0.003,34.959411,-81.933568
Maryland,Private For-profit,Certificate,0.25,0.5962,0.0577,0.0192,0.0,0.0,0.0769,0.0,0.0,38.339006,-75.601701
Massachusetts,Private Nonprofit,Bachelor's degree,0.0314,0.0087,0.0244,0.0192,0.0,0.0,0.0244,0.8258,0.0662,42.369968,-71.070645
Michigan,Private For-profit,Certificate,0.2308,0.7308,0.0192,0.0192,0.0,0.0,0.0,0.0,0.0,42.168682,-83.191212
Ohio,Public,Certificate,0.8008,0.1111,0.0115,0.0192,0.0077,0.0,0.0498,0.0,0.0,39.289951,-84.413556
South Carolina,Private Nonprofit,Bachelor's degree,0.6206,0.1154,0.0455,0.0192,0.014,0.0105,0.0,0.0,0.1748,34.332087,-82.39095
South Carolina,Public,Associate degree,0.5714,0.2839,0.0654,0.0192,0.0039,0.0026,0.0372,0.0,0.0164,32.928767,-80.031276
Tennessee,Private Nonprofit,Certificate,0.4962,0.4077,0.0577,0.0192,0.0077,0.0,0.0077,0.0,0.0038,35.144855,-90.020138
Texas,Private For-profit,Certificate,0.302,0.1606,0.4161,0.0192,0.0027,0.0,0.0283,0.0,0.0712,32.701684,-97.056391
Texas,Private For-profit,Certificate,0.5673,0.1058,0.2981,0.0192,0.0,0.0,0.0096,0.0,0.0,30.365855,-97.729371
Pennsylvania,Public,Certificate,0.9038,0.0385,0.0385,0.0192,0.0,0.0,0.0,0.0,0.0,40.605321,-77.554092
New Mexico,Private For-profit,Certificate,0.1442,0.0449,0.6891,0.0192,0.0833,0.0032,0.016,0.0,0.0,35.08781,-106.68749
North Carolina,Private Nonprofit,Bachelor's degree,0.0769,0.8654,0.0192,0.0192,0.0,0.0,0.0,0.0192,0.0,35.242999,-80.802527
Texas,Private For-profit,Certificate,0.1598,0.071,0.5621,0.0192,0.0015,0.0015,0.0059,0.0,0.179,29.49003,-98.582351
Colorado,Private For-profit,Certificate,0.3654,0.0385,0.25,0.0192,0.0288,0.0,0.0673,0.0,0.2308,39.859273,-105.065176
Idaho,Private For-profit,Certificate,0.8846,0.0192,0.0192,0.0192,0.0385,0.0,0.0,0.0,0.0192,47.70594,-116.793653
Maine,Private For-profit,Certificate,0.9091,0.0144,0.0287,0.0191,0.0,0.0,0.0144,0.0,0.0144,43.67659,-70.335331
Pennsylvania,Private Nonprofit,Certificate,0.8025,0.0701,0.1083,0.0191,0.0,0.0,0.0,0.0,0.0,40.607054,-75.394494
Tennessee,Public,Certificate,0.5698,0.295,0.0946,0.0191,0.0023,0.0034,0.0146,0.0,0.0011,36.132649,-86.856335
Texas,Private For-profit,Certificate,0.259,0.2909,0.3737,0.0191,0.0042,0.0042,0.0106,0.0064,0.0318,29.785868,-95.559723
Florida,Public,Certificate,0.8259,0.0728,0.0443,0.019,0.0032,0.0,0.0348,0.0,0.0,30.648077,-87.09971
North Carolina,Public,Bachelor's degree,0.7842,0.0416,0.0723,0.019,0.004,0.0014,0.0372,0.0116,0.0287,34.225223,-77.875527
Pennsylvania,Private Nonprofit,Certificate,0.8251,0.0951,0.0114,0.019,0.0,0.0,0.0418,0.0,0.0076,40.454751,-79.939494
Texas,Private For-profit,Certificate,0.4265,0.2986,0.2464,0.019,0.0047,0.0,0.0,0.0,0.0047,29.75302,-95.558831
Indiana,Private For-profit,Certificate,0.8294,0.0569,0.0332,0.019,0.0,0.0,0.0427,0.0,0.019,39.908216,-86.066049
Texas,Private For-profit,Certificate,0.3349,0.0948,0.4447,0.019,0.0063,0.0039,0.0703,0.0,0.0261,32.93806,-97.012741
Texas,Public,Bachelor's degree,0.0886,0.3036,0.547,0.019,0.0017,0.0,0.0194,0.0115,0.0092,32.659588,-96.803446
Arkansas,Private For-profit,Certificate,0.6415,0.0755,0.1321,0.0189,0.0943,0.0,0.0377,0.0,0.0,35.38097,-94.41616
District of Columbia,Public,Bachelor's degree,0.0424,0.6042,0.1307,0.0189,0.0025,0.0025,0.0279,0.099,0.0719,38.943819,-77.066247
Florida,Public,Associate degree,0.599,0.1297,0.1725,0.0189,0.003,0.0018,0.0424,0.0196,0.0131,29.166079,-82.175692
Illinois,Private For-profit,Certificate,0.5472,0.1321,0.3019,0.0189,0.0,0.0,0.0,0.0,0.0,41.939685,-87.657152
New York,Public,Associate degree,0.7336,0.0882,0.0972,0.0189,0.0045,0.0,0.0432,0.0009,0.0135,42.217613,-73.818113
North Carolina,Private For-profit,Certificate,0.4906,0.2013,0.1321,0.0189,0.044,0.0,0.1132,0.0,0.0,35.070011,-78.957673
Pennsylvania,Private Nonprofit,Bachelor's degree,0.7181,0.0315,0.1111,0.0189,0.0024,0.001,0.0228,0.0422,0.0519,40.630947,-75.383638
Tennessee,Private Nonprofit,Certificate,0.4151,0.4226,0.0642,0.0189,0.0,0.0038,0.0679,0.0,0.0075,36.152337,-86.665629
Florida,Private Nonprofit,Certificate,0.5472,0.2075,0.0,0.0189,0.0,0.0,0.2264,0.0,0.0,29.652269,-82.31585
California,Private For-profit,Certificate,0.4906,0.0189,0.3585,0.0189,0.0,0.0,0.1132,0.0,0.0,34.414463,-118.550015
Michigan,Private For-profit,Certificate,0.8868,0.0,0.0377,0.0189,0.0,0.0,0.0566,0.0,0.0,43.641877,-84.258017
Tennessee,Private For-profit,Certificate,0.6604,0.2642,0.0377,0.0189,0.0189,0.0,0.0,0.0,0.0,36.135712,-86.748045
Kansas,Private For-profit,Bachelor's degree,0.566,0.0566,0.2453,0.0189,0.0755,0.0,0.0,0.0,0.0377,37.970526,-100.849205
Georgia,Private Nonprofit,Bachelor's degree,0.7888,0.0559,0.0695,0.0188,0.0037,0.0005,0.0361,0.0063,0.0204,34.290414,-85.189202
Mississippi,Public,Bachelor's degree,0.7784,0.1233,0.0355,0.0188,0.0029,0.001,0.024,0.016,0.0001,34.365529,-89.537434
New Hampshire,Public,Associate degree,0.7567,0.0375,0.1256,0.0188,0.0051,0.0051,0.0318,0.0036,0.0159,42.794576,-71.523462
New York,Public,Bachelor's degree,0.6535,0.1107,0.1165,0.0188,0.0018,0.0,0.0287,0.0031,0.0668,42.672534,-74.498258
North Carolina,Private Nonprofit,Bachelor's degree,0.587,0.1531,0.0924,0.0188,0.0055,0.0026,0.0483,0.0181,0.0741,35.409149,-78.738238
Ohio,Private For-profit,Associate degree,0.5136,0.2338,0.0104,0.0188,0.0104,0.0,0.0313,0.0021,0.1795,39.644364,-84.146046
Pennsylvania,Private For-profit,Certificate,0.6503,0.0844,0.1952,0.0188,0.0023,0.0045,0.0384,0.0,0.006,39.992432,-76.660321
Kansas,Private Nonprofit,Bachelor's degree,0.6,0.1188,0.1,0.0188,0.0875,0.0125,0.0125,0.0,0.05,38.602351,-95.264165
Arizona,Public,Certificate,0.3957,0.0649,0.3071,0.0187,0.0486,0.0046,0.0436,0.0121,0.1047,32.957092,-111.652501
Florida,Private Nonprofit,Associate degree,0.333,0.2032,0.3353,0.0187,0.0085,0.0031,0.0271,0.0106,0.0606,26.185869,-80.163959
Michigan,Public,Bachelor's degree,0.7004,0.1308,0.0496,0.0187,0.0069,0.0011,0.0352,0.0337,0.0236,43.01875,-83.690276
New York,Private For-profit,Certificate,0.4299,0.1402,0.3738,0.0187,0.0,0.0,0.028,0.0,0.0093,40.777825,-73.093869
North Carolina,Public,Certificate,0.5695,0.2154,0.1464,0.0187,0.0044,0.0024,0.0228,0.0102,0.0102,35.403079,-77.945873
North Carolina,Private Nonprofit,Bachelor's degree,0.5744,0.1797,0.0408,0.0187,0.0022,0.0018,0.0768,0.0415,0.0639,34.986064,-80.44305
Ohio,Public,Certificate,0.6496,0.143,0.0389,0.0187,0.0064,0.002,0.0369,0.0222,0.0823,39.757598,-84.200628
Oklahoma,Public,Bachelor's degree,0.678,0.0431,0.0805,0.0187,0.0435,0.001,0.0982,0.0358,0.0011,36.123085,-97.069743
Florida,Private For-profit,Certificate,0.0,0.0,0.9813,0.0187,0.0,0.0,0.0,0.0,0.0,25.769614,-80.31582
California,Private For-profit,Associate degree,0.0791,0.0733,0.0933,0.0187,0.0016,0.0,0.0349,0.0607,0.6385,34.098284,-118.328298
Florida,Private Nonprofit,Bachelor's degree,0.5652,0.2329,0.1211,0.0186,0.0,0.0,0.0404,0.0217,0.0,30.311171,-81.79626
North Carolina,Private Nonprofit,Bachelor's degree,0.5774,0.1349,0.014,0.0186,0.0086,0.0007,0.0007,0.0233,0.2219,35.260651,-81.041315
North Carolina,Public,Associate degree,0.5405,0.236,0.1344,0.0186,0.005,0.0023,0.0283,0.0113,0.0235,36.06854,-80.272215
Pennsylvania,Private Nonprofit,Bachelor's degree,0.7797,0.0706,0.074,0.0186,0.0013,0.0004,0.0325,0.0165,0.0065,40.797502,-76.875329
Florida,Private For-profit,Associate degree,0.3951,0.2413,0.2692,0.0186,0.0023,0.0,0.0431,0.0058,0.0245,26.596097,-81.877644
New York,Private For-profit,Associate degree,0.412,0.3843,0.1111,0.0185,0.0046,0.0,0.0648,0.0046,0.0,43.240547,-77.69559
New York,Public,Associate degree,0.5955,0.163,0.1509,0.0185,0.0051,0.0019,0.0277,0.0054,0.0321,42.269859,-74.924612
Ohio,Private Nonprofit,Associate degree,0.7796,0.1143,0.0376,0.0185,0.0048,0.0,0.0431,0.0,0.0021,41.658319,-83.552538
Ohio,Public,Certificate,0.2037,0.7037,0.0556,0.0185,0.0,0.0,0.0185,0.0,0.0,41.682287,-83.590926
South Dakota,Public,Bachelor's degree,0.843,0.0307,0.0429,0.0185,0.0059,0.0015,0.0361,0.0141,0.0073,44.013014,-97.113358
Oklahoma,Private For-profit,Certificate,0.5741,0.1481,0.037,0.0185,0.2037,0.0,0.0185,0.0,0.0,36.060431,-95.852816
Michigan,Private For-profit,Certificate,0.7316,0.1103,0.0882,0.0184,0.011,0.0,0.0404,0.0,0.0,42.071099,-86.47655
Mississippi,Private Nonprofit,Bachelor's degree,0.6993,0.1973,0.0336,0.0184,0.0066,0.001,0.0049,0.0379,0.001,32.335515,-90.329821
New Hampshire,Private Nonprofit,Bachelor's degree,0.5131,0.2417,0.0819,0.0184,0.0053,0.0018,0.0422,0.0404,0.0552,43.176403,-71.822282
Oklahoma,Public,Bachelor's degree,0.6233,0.0389,0.1139,0.0184,0.0396,0.0009,0.0868,0.0523,0.0259,35.535281,-98.707768
Pennsylvania,Private Nonprofit,Bachelor's degree,0.4962,0.1974,0.1925,0.0184,0.0016,0.0011,0.0217,0.0174,0.0537,40.050448,-75.370316
Pennsylvania,Private Nonprofit,Bachelor's degree,0.7924,0.0543,0.0669,0.0184,0.0018,0.001,0.0364,0.0076,0.0212,39.94614,-76.727984
Tennessee,Private Nonprofit,Bachelor's degree,0.5107,0.4205,0.03,0.0184,0.0,0.001,0.0194,0.0,0.0,35.138415,-90.027501
Texas,Public,Certificate,0.5592,0.1046,0.2693,0.0184,0.0076,0.0009,0.0314,0.0054,0.0031,34.159298,-99.319094
Indiana,Private For-profit,Certificate,0.3502,0.5346,0.0507,0.0184,0.0,0.0,0.0415,0.0,0.0046,39.928723,-86.03113
Texas,Private For-profit,Certificate,0.2138,0.1425,0.5057,0.0184,0.0046,0.0046,0.0253,0.0,0.0851,30.322978,-97.699064
Arizona,Private Nonprofit,Bachelor's degree,0.5033,0.1856,0.1957,0.0184,0.01,0.0134,0.0334,0.0,0.0401,33.628923,-112.368233
California,Private For-profit,Certificate,0.6196,0.0061,0.2945,0.0184,0.0061,0.0061,0.0184,0.0061,0.0245,34.079866,-117.555168
Arkansas,Public,Bachelor's degree,0.7072,0.1065,0.0732,0.0183,0.005,0.0,0.0266,0.0133,0.0499,34.749048,-92.320046
Florida,Public,Associate degree,0.4263,0.1287,0.3319,0.0183,0.005,0.0013,0.0228,0.026,0.0398,26.552403,-81.887102
Florida,Private Nonprofit,Bachelor's degree,0.6184,0.0473,0.1318,0.0183,0.0011,0.0017,0.0302,0.0914,0.06,27.948455,-82.46483
Iowa,Private Nonprofit,Bachelor's degree,0.7318,0.0437,0.0804,0.0183,0.0017,0.0017,0.0319,0.0498,0.0406,41.54065,-90.579854
Michigan,Private Nonprofit,Associate degree,0.7839,0.1031,0.0385,0.0183,0.004,0.0014,0.0426,0.0,0.0083,42.974764,-83.694679
Michigan,Private For-profit,Certificate,0.445,0.4266,0.0642,0.0183,0.0,0.0,0.0275,0.0,0.0183,42.479729,-83.146008
North Carolina,Public,Certificate,0.3497,0.3943,0.1238,0.0183,0.0273,0.0041,0.049,0.0061,0.0275,35.068851,-78.92658
Ohio,Private Nonprofit,Bachelor's degree,0.7433,0.1008,0.0408,0.0183,0.0017,0.0017,0.0508,0.0154,0.0271,39.954875,-82.937867
Texas,Private Nonprofit,Bachelor's degree,0.3645,0.1758,0.3219,0.0183,0.0117,0.0136,0.0467,0.0167,0.0309,34.187677,-101.730042
Virginia,Private Nonprofit,Associate degree,0.6738,0.1829,0.0457,0.0183,0.0061,0.0,0.064,0.0,0.0091,37.034972,-76.456164
Arizona,Public,Associate degree,0.3986,0.0488,0.4483,0.0182,0.0056,0.0053,0.0517,0.0141,0.0094,31.564597,-110.246946
Massachusetts,Private Nonprofit,Bachelor's degree,0.8445,0.0388,0.0491,0.0182,0.0012,0.0,0.0226,0.0083,0.0174,42.05905,-71.080632
Texas,Private For-profit,Associate degree,0.303,0.3939,0.2303,0.0182,0.0121,0.0,0.0121,0.0,0.0303,32.800854,-96.819516
Massachusetts,Public,Certificate,0.2727,0.5818,0.0545,0.0182,0.0,0.0,0.0545,0.0,0.0182,42.18221,-71.104081
New Jersey,Public,Associate degree,0.7818,0.026,0.119,0.0182,0.0026,0.0005,0.0229,0.026,0.0031,41.067633,-74.758079
Minnesota,Private For-profit,Bachelor's degree,0.4434,0.1839,0.081,0.0182,0.0057,0.004,0.0233,0.0035,0.2371,44.976286,-93.268796
Nevada,Private For-profit,Certificate,0.3091,0.0303,0.497,0.0182,0.0485,0.0121,0.0545,0.0,0.0303,39.524564,-119.757909
Arizona,Private For-profit,Certificate,0.4303,0.0667,0.3909,0.0182,0.0091,0.0,0.0394,0.0,0.0455,33.641761,-112.068
Nevada,Private For-profit,Bachelor's degree,0.1673,0.2036,0.1709,0.0182,0.0073,0.0255,0.0291,0.0109,0.3673,36.12164,-115.322506
Indiana,Private For-profit,Certificate,0.6182,0.2545,0.0182,0.0182,0.0091,0.0091,0.0636,0.0,0.0091,39.940821,-86.156579
Kansas,Private Nonprofit,Bachelor's degree,0.6991,0.1538,0.0837,0.0181,0.009,0.0,0.0204,0.0158,0.0,38.075169,-97.343256
Louisiana,Public,Bachelor's degree,0.6008,0.2533,0.0248,0.0181,0.0043,0.0003,0.0257,0.0461,0.0265,32.527748,-92.07374
Massachusetts,Private Nonprofit,Bachelor's degree,0.7656,0.0323,0.0746,0.0181,0.0,0.0005,0.0154,0.0244,0.0691,42.668344,-71.124216
New York,Private For-profit,Bachelor's degree,0.0265,0.4103,0.4183,0.0181,0.0035,0.002,0.0,0.1073,0.0142,40.864459,-73.900215
Texas,Private Nonprofit,Associate degree,0.3131,0.1268,0.4373,0.0181,0.0091,0.0103,0.0492,0.0,0.0362,29.538442,-98.568618
Vermont,Private Nonprofit,Bachelor's degree,0.8205,0.0242,0.058,0.0181,0.0018,0.0012,0.0205,0.0296,0.026,44.494558,-73.167069
Virginia,Public,Certificate,0.7365,0.0567,0.1246,0.0181,0.0034,0.0007,0.0399,0.0126,0.0075,38.279075,-78.937471
Virginia,Private Nonprofit,Bachelor's degree,0.792,0.0853,0.0504,0.0181,0.0026,0.0,0.0323,0.0013,0.0181,37.265985,-79.939574
Iowa,Public,Bachelor's degree,0.519,0.2626,0.1247,0.0181,0.0078,0.0062,0.0411,0.0011,0.0196,41.555024,-90.550682
Michigan,Private For-profit,Certificate,0.1627,0.6687,0.0723,0.0181,0.0,0.0,0.0482,0.0,0.0301,42.254745,-83.259322
Kansas,Private For-profit,Associate degree,0.5542,0.1354,0.0812,0.0181,0.0,0.0018,0.056,0.0,0.1534,39.056302,-95.751719
Kentucky,Private For-profit,Associate degree,0.5707,0.16,0.0,0.018,0.0046,0.0034,0.0867,0.0004,0.1562,38.212824,-85.670489
Nevada,Public,Certificate,0.6097,0.0361,0.2064,0.018,0.0406,0.0085,0.0225,0.0005,0.0576,40.84343,-115.767274
Utah,Private For-profit,Certificate,0.795,0.0135,0.1216,0.018,0.0158,0.009,0.0225,0.0,0.0045,40.245294,-111.68431
Iowa,Private For-profit,Certificate,0.625,0.125,0.0893,0.0179,0.0179,0.0,0.0357,0.0,0.0893,41.661015,-93.738577
Kentucky,Private For-profit,Associate degree,0.7078,0.1387,0.0507,0.0179,0.0015,0.0015,0.0491,0.0,0.0328,38.277005,-85.695972
New Jersey,Private For-profit,Certificate,0.509,0.2509,0.2097,0.0179,0.0018,0.0036,0.0072,0.0,0.0,39.807941,-75.061659
North Carolina,Public,Associate degree,0.3834,0.2608,0.238,0.0179,0.0292,0.0016,0.0268,0.0309,0.0114,34.99086,-78.361136
Oregon,Private For-profit,Certificate,0.7321,0.0536,0.1786,0.0179,0.0,0.0179,0.0,0.0,0.0,45.433994,-122.766574
Maryland,Private For-profit,Certificate,0.1522,0.594,0.0478,0.0179,0.0119,0.0,0.1015,0.0,0.0746,39.215919,-76.672532
Louisiana,Public,Certificate,0.3676,0.4745,0.0402,0.0179,0.003,0.0201,0.0285,0.0165,0.0317,30.448276,-91.137935
Texas,Private For-profit,Certificate,0.3393,0.4107,0.2321,0.0179,0.0,0.0,0.0,0.0,0.0,29.99352,-95.489161
Arkansas,Private For-profit,Associate degree,0.5357,0.0,0.375,0.0179,0.0179,0.0536,0.0,0.0,0.0,36.334163,-94.17008
Indiana,Private Nonprofit,Bachelor's degree,0.875,0.0357,0.0179,0.0179,0.0179,0.0,0.0,0.0357,0.0,40.038757,-86.126025
Arkansas,Public,Certificate,0.8486,0.0067,0.0579,0.0178,0.0267,0.0022,0.0267,0.0067,0.0067,34.591449,-94.219799
Minnesota,Public,Certificate,0.8276,0.0492,0.0506,0.0178,0.0055,0.0041,0.0315,0.0014,0.0123,45.818667,-92.968283
New York,Private Nonprofit,Bachelor's degree,0.7573,0.0457,0.0534,0.0178,0.0076,0.0025,0.0241,0.0419,0.0496,42.0961,-76.813459
North Dakota,Public,Bachelor's degree,0.8086,0.0229,0.0388,0.0178,0.0121,0.0007,0.037,0.048,0.014,47.921654,-97.071738
Florida,Public,Certificate,0.7289,0.2,0.0267,0.0178,0.0089,0.0,0.0089,0.0089,0.0,30.73209,-86.128061
Illinois,Public,Bachelor's degree,0.3054,0.3938,0.1488,0.0177,0.0006,0.0006,0.0304,0.0102,0.0924,41.449103,-87.716441
Louisiana,Private Nonprofit,Certificate,0.553,0.1033,0.0448,0.0177,0.0027,0.0,0.0068,0.072,0.1997,30.004336,-90.043439
Massachusetts,Private Nonprofit,Bachelor's degree,0.5546,0.1012,0.1393,0.0177,0.0,0.0,0.0,0.0027,0.1846,42.141781,-72.60154
North Carolina,Public,Associate degree,0.5822,0.2075,0.1381,0.0177,0.0028,0.0,0.0269,0.0028,0.022,35.000312,-80.211087
Oregon,Public,Associate degree,0.8013,0.0182,0.0035,0.0177,0.0288,0.0062,0.0559,0.0,0.0683,43.289317,-123.332475
South Carolina,Public,Bachelor's degree,0.7536,0.0871,0.0729,0.0177,0.0035,0.0017,0.0455,0.0097,0.0083,32.797183,-79.958775
Wisconsin,Private Nonprofit,Bachelor's degree,0.8668,0.0144,0.0401,0.0177,0.0016,0.0016,0.0385,0.0064,0.0128,43.195013,-88.737016
Georgia,Public,Certificate,0.6393,0.2036,0.0785,0.0177,0.0043,0.0016,0.0094,0.0107,0.0348,33.990183,-83.339598
Michigan,Private For-profit,Certificate,0.7276,0.1236,0.0542,0.0177,0.0076,0.0025,0.0416,0.0,0.0252,42.734606,-84.480467
Florida,Public,Bachelor's degree,0.6286,0.0706,0.2134,0.0177,0.0028,0.0012,0.0328,0.0205,0.0124,26.463638,-81.7726
Florida,Public,Certificate,0.2035,0.3097,0.469,0.0177,0.0,0.0,0.0,0.0,0.0,25.50406,-80.437371
North Carolina,Public,Certificate,0.6594,0.1873,0.0415,0.0176,0.0043,0.0011,0.0202,0.0112,0.0575,35.339895,-80.236303
Pennsylvania,Public,Bachelor's degree,0.8536,0.0335,0.0159,0.0176,0.0106,0.0,0.0564,0.0035,0.0088,40.551159,-79.697232
