Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Malaysia,2007,9.9714,67.4514,160.7875,3372.7281,25063.5749,2676,4617.964,35779.4791,32600.0895,8440.3894,4248.0693,140.6104,17.043,6479.7948,2538.122922126206,956.2589,23186.0228,396.4671,629.2566,853.2592,10100.8065,65.5118,2456.7625,8424428,18201417,13912833,13179771,164856.42112212622,0.7130833333333334
Malaysia,2008,3.2944,50.2257,158.3243,3289.367,26756.2068,2989,4860.7739,35779.4791,32600.0895,9644.5813,4605.9583,154.4795,17.8914,6528.9728,2568.5774187663574,1261.2358,25734.8509,405.9944,648.6868,858.5269,4520.8916,49.9671,987.2842,8343387.000000001,18767682,14226719,13437576,164474.65911876637,0.6386666666666666
Malaysia,2009,23.3647,188.8083,166.5027,3381.1744,27991.1811,2040,4762.312,35779.4791,32600.0895,9026.7135,4680.1025,155.7944,18.7397,6566.0565,2568.5774187663574,1643.1623,23946.6387,412.7906,665.7517,835.4894,21728.035,187.5152,720.1228,8260981,19344402,14530672,13686532,180088.40151876633,0.8889999999999999
Malaysia,2010,14.2479,121.5345,165.4216,3395.983,28929.8546,2546,4907.2056,35779.4791,32600.0895,11180.6174,5700.7461,215.3331,19.5881,6639.4454,2568.5774187663574,1669.6389,22026.2789,436.7677,692.8322,864.7629,12198.1427,120.7586,3795.5629,8177340,19934949,14792312,13925419,176588.86811876638,1.06725
Malaysia,2011,4.2381,34.4215,171.2416,3444.2363,29337.6532,1840,4942.3267,-156527.7066,0,10469.9361,5646.6464,209.7332,20.4364,6692.4961,2817.019580679037,1821.7784,21856.247,450.0178,706.7235,840.6954,9075.1739,34.4215,3324.9883,8129924,20505204,15021118,14163015,-52787.27562,0.7799166666666667
Malaysia,2012,4.6599,33.4848,172.7696,3429.3525,29723.9187,2188,4948.0587,-156527.7066,0,10993.6715,5865.9904,235.2282,21.2848,6734.3703,3881.0202091236974,1893.6857,23475.2214,473.6148,734.7773,862.7316,5885.1335,32.0624,3576.6758,8087429,21083027,15254994,14405218,-51361.99449,0.9179166666666668
Malaysia,2013,3.6735,35.6523,171.8034,3364.8979,29895.7479,2739,6508.2911,-156527.7066,0,11822.2339,6159.9602,260.8884,22.133,6784.06,4844.691006585378,1937.0418,24834.7618,506.8165,774.7318,923.4598,6991.0508,35.3937,3566.2279,8041475,21665249,15488512,14646296,-44345.18989,1.1313333333333333
Malaysia,2014,20.9561,152.6657,134.829,3078.8451,30695.0927,2100,7121.6991,-156527.7066,0,11603.4398,6207.727,279.2251,22.9815,6726.054,4564.621051071727,2027.017,25558.0924,516.1908,782.099,955.675,23931.3817,150.5967,3448.3806,7987242,22240775,15720763,14885695,-26450.13725,1.1978333333333333
Malaysia,2015,11.4308,46.4889,177.3012,3414.3936,30678.0134,2784,6775.1957,-156527.7066,0,12479.7933,6481.2868,322.0444,23.8297,6727.8252,5489.437701364189,2019.8887,25083.5728,525.025,802.6731,905.8032,8256.1505,46.3595,3000.3894,7922592,22800563,15947910,15120922,-40476.8037,1.4315
Malaysia,2016,17.3979,113.932,178.0246,3450.5184,31088.7968,2855,7006.6074,280.3393,31414.1809,12892.1925,6767.7551,357.0239,24.6782,6758.5987,4646.308762227248,2159.5637,30629.3613,520.6331,806.3173,845.6694,9121.3468,109.794,1551.3102,7846716,23340549,16171861,15354558,153595.35026222726,1.8118333333333332
Malaysia,2017,0.1652,0.1388,171.3323,3434.3772,31252.0894,2138,6772.4979,280.3393,31414.1809,13585.9822,7071.7303,381.1199,25.5265,6769.9155,9770.553061014158,2584.0011,29663.4546,529.4993,806.2453,879.7199,248.664,0.1388,3446.7685,7764814,23859450,16391213,15584594,151226.43996101414,1.4173333333333331
Malaysia,2018,3.285,39.3424,175.2933,3506.6769,31369.3455,1887,6807.5782,280.3393,31414.1809,13353.2669,7452.6559,408.0236,26.3749,6793.0438,9899.097408029853,2664.7221,30169.7051,483.7949,733.6736,859.6379,6305.8982,38.3079,3383.7268,7678728,24363730,16597324,15801948,158054.97050802986,1.463666666666667
Malaysia,2019,9.7542,61.6525,160.8956,3366.9268,31679.9088,2016,7107.4875,280.3393,31414.1809,12997.8656,8142.6377,428.4991,27.2231,6802.7911,11206.95056,2650.5597,28345.0081,511.7274,771.5629,866.8189,8759.5574,60.1007,3531.0632,7592143,24862312,16794024,16009996,161199.51106406128,1.6811666666666667
Malaysia,2020,2.2024,16.518,157.4075,3233.8046,31843.5622,1417,6776.4169,280.3393,31414.1809,13305.3748,8341.725,428.4991,28.0716,6803.0181,11355.06498113776,2582.9521,31195.7211,525.6451,786.6744,875.225,2174.9709,16.518,3531.0632,7507360,25361963,16986172,16213821,157091.95518113778,1.6893333333333331
Mali,1990,4086.7353,2201.585,150.9931,385.3968,0,11.606164948241496,32.223,-499.5833,499.5833,10.3341,117.0517,17.00466278502689,67.63136607385836,700.7427,242.33271466301449,356.4910168671663,52.5247,74.8198,3214.3274,308.4631,0,251.5277,7.0463,6490895,1974293,4494384,4450642,12288.836625337308,0.85725
Mali,1991,4086.7353,2201.585,178.0764,515.5172,0,4,34.0138,-499.5833,499.5833,10.3341,120.5897,17.00466278502689,67.63136607385836,726.5091,242.33271466301449,356.4910168671663,53.9252,74.0843,3157.0152,299.6705,0,251.5277,7.0463,6597455,2055059,4585961,4538008,12404.089560389066,0.6449166666666667
Mali,1992,4086.7353,2201.585,159.5445,457.0602,0,3,35.7729,-499.5833,499.5833,12.955,124.751,17.00466278502689,67.63136607385836,750.6579,242.33271466301449,356.4910168671663,54.8259,74.3992,3182.7838,302.7383,0,251.5277,7.0463,6723429,2144834,4681556,4629016,12388.842760389069,0.2855
Mali,1993,4086.7353,2201.585,186.4848,483.0714,0,3,37.8994,-499.5833,499.5833,12.955,77.1091,17.00466278502689,67.63136607385836,774.8575,242.33271466301449,356.4910168671663,56.0265,75.0412,3217.9576,307.2415,0,251.5277,7.0463,6863325,2242147,4781508,4725002,12461.998060389064,0.93425
Mali,1994,4086.7353,2201.585,200.847,556.6459,0,2,38.9716,-499.5833,499.5833,12.955,77.2502,17.00466278502689,67.63136607385836,796.9508,242.33271466301449,356.4910168671663,55.2273,74.7905,3254.5804,310.8849,0,251.5277,7.0463,7008606,2344779,4885980,4825817,12611.457660389064,0.1627499999999999
Mali,1995,4086.7353,2201.585,180.8967,602.6392,0,2,40.9224,-499.5833,499.5833,13.2576,85.0879,17.00466278502689,67.63136607385836,824.139,0.0448,356.4910168671663,55.7281,77.3248,3352.2618,322.3355,0,251.5277,7.0463,7153520,2450930,4992990,4928104,12544.659145726053,0.6941666666666665
Mali,1996,4726.0353,1513.1744,166.8151,642.4998,0,2,42.497,-499.5833,499.5833,13.2576,89.1079,17.00466278502689,67.63136607385836,844.3319,0.0896,356.4910168671663,56.7286,79.2308,3429.7831,331.8039,0,944.1807,10.5534,7296552,2560258,5101668,5030238,13333.216145726052,1.1741666666666666
Mali,1997,4563.4101,2029.6219,163.5928,642.8624,0,11.606164948241496,43.3846,-499.5833,499.5833,15.6514,94.7633,17.00466278502689,67.63136607385836,868.0077,0.1344,356.4910168671663,65.3294,81.1782,3516.8699,342.2313,0,954.7344,10.5534,7440503,2673591,5219023,5140279,13845.058410674292,0.8191666666666667
Mali,1998,5035.942,5215.5589,185.5843,639.8087,0,11.606164948241496,44.2881,-499.5833,499.5833,17.7689,35.7374,17.00466278502689,67.63136607385836,891.6315,0.1792,356.4910168671663,54.6302,84.648,3682.2355,358.8456,0,1869.3111,10.5534,7583433,2797402,5353275,5267199,18579.456010674294,1.223833333333333
Mali,1999,5712.6484,4883.3923,208.2392,637.2097,0,11.606164948241496,45.1756,-499.5833,499.5833,19.2812,42.6538,17.00466278502689,67.63136607385836,914.7954,0.224,356.4910168671663,56.331,88.5773,3868.5006,377.6494,0,1441.5784,10.5534,7715636,2948087,5505559,5411435,18759.54291067429,0.2795
Mali,2000,5664.492,2628.8199,180.3239,691.3684,0,11.606164948241496,46.4148,-499.5833,499.5833,20.1238,64.6654,17.00466278502689,67.63136607385836,934.5864,0.2687,356.4910168671663,58.3321,92.3173,4051.2799,395.7862,0,1310.4766,10.5534,7857672,3110018,5670841,5568260,16602.542010674293,0.6823333333333333
Mali,2001,4419.0491,0.6943,207.0756,917.7484,0,11.606164948241496,47.6583,-4746.0417,4746.0417,26.7395,88.4233,19.70920653069644,67.63136607385836,958.5649,0.3135,356.4910168671663,60.1329,94.4245,4175.8104,410.0905,0,0.6943,10.5534,8009704,3283554,5847171,5736653,11873.410654419966,0.7707499999999999
Mali,2002,3484.0211,0.4166,208.2672,698.9576,0,11.606164948241496,48.9016,-4746.0417,4746.0417,18.0918,97.5385,17.00466278502689,67.63136607385836,982.5516,0.3586,356.4910168671663,62.0339,104.0895,4553.8828,446.3329,0,0.4166,10.5534,8169810,3469119,6034984,5917677,11169.146910674292,1.1961666666666666
Mali,2003,3392.5729,0.972,251.7006,795.0564,0,11.606164948241496,50.1436,-4746.0417,4746.0417,18.4408,112.1989,17.00466278502689,67.63136607385836,1009.4272,0.4034,356.4910168671663,62.635,113.8828,4763.6739,467.4983,0,0.972,10.5534,8337868,3667260,6232629,6109536,11502.864410674292,1.1406666666666667
Mali,2004,4902.6207,0.8331,198.2602,617.2334,0,1,49.4163,-4746.0417,4746.0417,19.8195,135.9213,17.00466278502689,67.63136607385836,1034.6701,0.4482,356.4910168671663,65.836,123.7526,5026.5327,493.5352,0,0.8331,10.5534,8513241,3878665,6440171,6311824,13122.392845726052,1.3851666666666669
Mali,2005,4710.1313,1.3885,246.4234,811.4851,0,0,61.2157,-4746.0417,4746.0417,23.8134,161.7458,17.00466278502689,67.63136607385836,1062.4834,0.2986,356.4910168671663,67.6374,131.3209,5194.8079,512.8909,0,1.3885,10.5534,8695429,4103334,6656944,6523607,13438.71124572605,1.3455
Mali,2006,4637.9318,1.6662,265.5344,800.6482,0,11.701574813177094,85.5204,-4746.0417,4746.0417,27.1331,169.4637,19.70920653069644,67.63136607385836,1088.1103,0.2986,356.4910168671663,69.7384,135.6723,5233.6867,509.2981,0,1.6662,10.5534,8884418,4342646,6880921,6742621,13492.45496,0.9170833333333334
Mali,2007,4261.0741,1.944,281.5906,768.0632,0,13.148013896248244,126.0775,-4746.0417,4746.0417,39.7556,182.0051,21.785611866377067,67.63136607385836,1115.951,0.2986,356.4910168671663,72.4398,150.9834,5612.3136,542.0687,0,1.944,10.5534,9078960,4596646,7112186,6968725,13626.118608703651,0.9760833333333334
Mali,2008,4538.6669,0.8331,324.0803,945.8019,0,0,170.6099,-4746.0417,4746.0417,43.6391,178.5041,23.3109266,67.63136607385836,1145.5013,0.2986,356.4910168671663,74.1413,157.756,5825.8756,568.4846,0,0.8331,10.5534,9274295,4863921,7350044,7201073,14433.012509537748,0.5825
Mali,2009,3435.5133,0.2777,372.3845,1032.4966,0,0,158.5274,-4746.0417,4746.0417,50.0525,185.0852,24.28511731117528,67.63136607385836,1176.8594,0.2986,356.4910168671663,75.4427,164.6106,6051.2957,588.9519,0,0.2777,14.0633,9465102,5141495,7593666,7438969,13754.5446,1.079
Mali,2010,3752.5754,1.5274,369.3634,1207.2346,0,0,155.7571,-4746.0417,4746.0417,53.3815,179.9181,24.28511731117528,67.63136607385836,1204.1046,0.2986,356.4910168671663,75.944,154.8813,6399.4131,629.1243,0,1.5274,14.0633,9648158,5426927,7844770,7684411,14647.5216,1.5730000000000002
Mali,2011,3551.5261,0.5554,422.8031,1129.8616,0,0,175.2421,-679.4333,679.4333,58.3642,178.0216,24.28511731117528,67.63136607385836,1231.4568,0.2986,356.4910168671663,77.2453,159.6643,6627.213,649.255,0,0.5554,14.0633,9822006,5718983,8102832,7936902,14724.533300252198,1.025
Mali,2012,3223.6858,1.3886,432.0583,1180.116,0,0,178.4162,-679.4333,679.4333,59.861,178.2104,24.28511731117528,67.63136607385836,1255.4708,0.2986,356.4910168671663,77.9466,178.0471,6929.5388,671.0978,0,1.3886,14.0633,9988283,6018387,8343040.999999999,8171646,14829.9954,0.5126666666666667
Mali,2013,3530.0811,0.1389,461.2668,1291.6831,0,0,155.2458,-679.4333,679.4333,57.2219,183.0434,24.28511731117528,67.63136607385836,1286.0665,0.3717,356.4910168671663,251.048,159.6462,7059.5427,690.3579,0,0.1389,42.2164,10150619,6327199,8590210,8413823,15616.4768,0.9559166666666666
Mali,2014,3221.7124,0.6943,459.0593,1341.0006,0,0,142.0682,-679.4333,679.4333,71.2656,212.4796,24.28511731117528,67.63136607385836,1291.8909,0.3857,356.4910168671663,336.0496,168.1519,7332.8263,714.4458,0,0.6943,94.9625,10314127,6648719,8866537,8685277,15836.094500252198,0.8170000000000001
Mali,2015,3081.2092,0.2777,528.4934,1493.7944,0,0,159.9058,-679.4333,679.4333,83.8134,243.0622,24.28511731117528,67.63136607385836,1311.3295,0.3998,356.4910168671663,324.0509,173.6208,7598.5214,737.7907,0,0.2777,70.3458,10482312,6985593,9149561,8963345,16255.3002,0.9061666666666668
Mali,2016,4311.6191,1.8051,575.3458,1635.9003,0,0,258.8372,-79.9333,79.9333,61.949,257.9618,24.28511731117528,67.63136607385836,1344.1386,0.4138,356.4910168671663,331.0525,186.6233,8170.8666,791.1846,0,1.8051,77.3893,10655945,7338892,9445909,9254197,18455.2996,1.29075
Mali,2017,3181.8456,0.972,583.8936,1505.033,0,0,304.4686,-79.9333,79.9333,76.3095,305.8376,24.28511731117528,67.63136607385836,1373.582,0.4279,356.4910168671663,340.0541,196.5779,8684.4166,844.6438,0,0.972,80.8992,10833712,7708268,9754475,9556879,17928.340900252206,1.2338333333333331
Mali,2018,2680.0426,0.2777,637.2426,1900.2572,0,0,322.4914,-79.9333,79.9333,82.394,348.0742,24.28511731117528,67.63136607385836,1401.5114,0.4419,356.4910168671663,349.0557,203.9958,9009.5316,874.1623,0,0.2777,87.919,11014386,8093320,10068477,9865821,18346.0826,1.06975
Mali,2019,2982.4446,0.6943,650.4398,1812.3022,0,0,399.7718,-79.9333,79.9333,85.0174,385.0732,24.28511731117528,67.63136607385836,1423.3748,0.456,356.4910168671663,472.0567,210.6677,9342.2718,904.6493,0,0.6943,88.6358,11196104,8493036,10387581,10179843,19206.9572,1.1403333333333332
Mali,2020,3635.656,1.9439,656.762,1760.1976,0,0,468.2365,-79.9333,79.9333,92.5314,421.3768,24.28511731117528,67.63136607385836,1445.5032,0.47,356.4910168671663,473.058,219.9628,9701.1928,936.769,0,1.9439,89.326,11377544,8906636,10718339,10505701,20353.3374,1.125916666666667
Malta,1990,0,0,0.8418,246.40727646443952,0,13,34.0548,-0.1228,0,72.7125,2.8542,0.8617,67.63136607385836,115.465,209.58772835754152,1186.928642,36.8455,12.171,5.9639,56.6211,0,0,13.8508,35054,329377,180731,184661,2075.6745127246595,0.9964166666666666
Malta,1991,0,0,0.6911,246.40727646443952,0,11,38.3004,-0.1228,0,63.0915,2.261,0.8021,67.63136607385836,120.1674,209.58772835754152,1186.928642,37.6053,12.0993,6.1948,56.12,0,0,16.1378,34928,332600,182388,186281,2074.9029127246595,0.051
Malta,1992,0,0,0.7572,246.40727646443952,0,11,39.7085,-0.1228,0,65.5181,2.2277,0.7642,67.63136607385836,123.7332,209.58772835754152,1598.046702244067,39.3608,12.7485,6.356,60.6111,0,0,16.6781,34800,335842,184043,187836,2501.013673139907,0.5271666666666667
Malta,1993,0,0,0.7866,246.40727646443952,0,10,44.8603,-0.1228,0,76.6952,3.6529,1.0509,67.63136607385836,126.7374,209.58772835754152,1598.046702244067,41.2469,12.7405,6.3172,60.8956,0,0,18.3035,34674,339110,185755,189487,2524.8372731399063,0.6135
Malta,1994,0,0,0.8285,246.40727646443952,0,13,44.8603,-0.1228,0,82.1072,18.4041,0.8397,67.63136607385836,129.51,209.58772835754152,1186.928642,44.374,12.4766,6.1131,60.1604,0,0,18.3035,34552,342454,187494,191070,2141.4096127246594,1.4406666666666668
Malta,1995,0,0,0.8394,246.40727646443952,0,5,52.6151,-0.1228,0,75.3589,40.2579,0.7166,67.63136607385836,132.4403,209.58772835754152,1186.928642,49.2791,11.6405,5.854,55.5337,0,0,19.4225,34434,345871,189277,192571,2159.3902127246592,0.5446666666666666
Malta,1996,0,0,0.7704,246.40727646443952,0,4,41.5337,-0.1228,0,77.2307,44.2582,0.7742,67.63136607385836,132.5732,209.58772835754152,1186.928642,59.4375,10.772,6.373,47.4207,0,0,17.1205,33841,349869,191075,194195,2152.6963127246595,0.5922499999999999
Malta,1997,0,0,1.0718,246.40727646443952,0,7,56.6357,-0.1228,0,76.348,47.8155,0.7566,67.63136607385836,137.2572,0.841,1186.928642,69.8819,11.0275,6.3755,49.0477,0,0,25.1977,32943,354241,192935,195904,1990.1005843671176,1.00175
Malta,1998,0,0,1.0902,246.40727646443952,0,6,49.7215,-0.1228,0,81.7046,40.2442,0.7759,67.63136607385836,139.0713,0.8155,1186.928642,75.5669,10.1208,5.8375,45.0125,0,0,21.0354,32056,358549,194845,197637,1977.8407843671184,0.74275
Malta,1999,0,0,1.0934,246.40727646443952,0,4,45.8969,-0.1228,0,84.0116,43.1105,0.8135,67.63136607385836,140.8201,0.7817,1186.928642,87.1011,10.8901,6.0165,48.7296,0,0,19.1701,31169,362636,196686,199297,1993.2795843671176,1.3981666666666666
Malta,2000,0,0,1.1421,246.40727646443952,0,3,32.64,-0.1228,0,78.981,42.9039,0.7624,67.63136607385836,142.5638,4.4885,1186.928642,91.3959,10.9174,5.3546,50.2104,0,0,13.1345,30274,366394,198331,200881,1978.3389843671173,1.1456666666666668
Malta,2001,0,0,1.0967,246.40727646443952,0,3,31.5516,-0.4495,0,89.7611,66.5102,0.9386,0.4626,144.3982,12.9865,1186.928642,107.9618,12.242,5.1746,50.2231,0,0,12.3179,29376,369779,199768,202384,1971.5113182932596,1.4290833333333337
Malta,2002,0,0,1.0416,246.40727646443952,0,2,22.8307,-0.4495,0,88.6289,67.5113,0.9196,0.8541,145.8567,20.0082,1186.928642,123.7743,11.1179,5.0683,49.862,0,0,5.8446,28474,372829,201018,203681,1978.2046182932595,1.0991666666666666
Malta,2003,0,0,1.0161,246.40727646443952,0,4,28.9933,-0.4495,0,94.9478,74.5411,1.0152,1.1136,147.007,26.7614,1186.928642,133.5971,11.8336,5.3304,49.5929,0,0,9.7147,27580,375631,202077,204843,2022.350618,1.3559166666666669
Malta,2004,0,0,1.0353,246.40727646443952,0,1,35.3296,-0.4495,0,91.567,76.4911,0.9709,1.6253,147.9039,35.2307,1186.928642,153.3947,10.7023,5.3733,46.6269,0,0,14.2305,26703,378304,202947,205851,2054.367918,0.809
Malta,2005,0,0,0.9995,246.40727646443952,0,2,30.0458,-0.4495,0,91.9245,67.571,0.9465,1.8888,148.6022,26.9589,1194.853458431384,174.7229,11.3318,5.6011,49.3136,0,0,8.1131,25851,380936,203565,206643,2060.830934895824,0.52875
Malta,2006,0,0,0.9989,246.40727646443952,0,1,50.8232,-0.4495,0,99.4331,101.684,0.9609,2.0395,149.431,32.3982,1202.6720259852302,197.2021,11.1788,5.7696,48.1159,0,0,8.6218,25398,383165,203951,207246,2158.286802,1.14325
Malta,2007,0,0,1.0697,246.40727646443952,0,3,53.2998,-0.4495,0,99.6434,102.0979,0.9612,2.3597,150.5661,37.8535,1202.6720259852302,207.6095,11.262,5.4444,47.9097,0,0,9.046,25207,385117,204314,207767,2180.752702,1.26725
Malta,2008,0,0,1.239,246.40727646443952,0,3,72.0778,-0.4495,0,99.1335,106.0971,0.9354,2.6926,151.4935,42.0509,1202.6720259852302,216.7143,11.5626,5.5196,48.9079,0,0,17.2422,25019,387109,204975,208427,2227.296202,1.32825
Malta,2009,0,0,1.1525,246.40727646443952,0,3,71.5576,-0.4495,0,79.0684,114.7856,0.8629,2.948,152.0172,47.3676,1217.7340112798731,225.3217,9.999,4.9867,42.0564,0,0,17.4036,24840,389205,206118,209382,2236.218987744312,1.1921666666666668
Malta,2010,0,0,1.1354,246.40727646443952,0,3,77.6082,-0.4495,0,80.2515,146.7581,9.7207,3.6168,152.59,53.9056,1217.7340112798731,243.2524,9.5624,4.6021,41.8193,0,0,13.9071,24669,391441,208000,210755,2305.4213877443126,1.1425
Malta,2011,0,0,1.1149,246.40727646443952,0,3,82.44,-0.3049,0,78.5314,151.4709,8.7829,3.8355,153.242,51.8196,1217.7340112798731,264.7462,8.2807,4.5632,33.1868,0,0,17.382,24510,393857,210829,212742,2326.232487744313,1.0145
Malta,2012,0,0,1.0635,246.40727646443952,0,3,85.1168,-0.3049,0,82.9021,180.7314,9.713,3.7965,153.8135,51.2141,1235.8468685653434,330.0396,8.4211,4.6389,33.2734,0,0,13.8883,24360,396429,214585,215322,2443.561445029783,1.40675
Malta,2013,0,0,1.0436,246.40727646443952,0,3,89.7465,-0.3049,0,75.9307,175.2369,8.04,3.2304,154.7309,41.6614,1235.8468685653434,348.5135,8.4351,4.4782,34.4522,0,0,13.8937,24213,399033,219148,218377,2444.342345029783,1.3385
Malta,2014,0,0,1.0247,246.40727646443952,0,3,95.0376,-0.3049,0,73.8468,186.1963,8.5944,3.2233,155.3988,42.972,1235.8468685653434,362.0543,8.4719,4.4043,33.7895,0,0,13.8963,24058,401512,224512,221929,2473.859445029783,1.5666666666666669
Malta,2015,0,0,0.9008,246.40727646443952,0,2,101.1404,-0.3049,0,77.5848,192.3779,7.842,3.0163,156.1916,40.517,1235.8468685653434,376.6385,8.3683,4.497,32.434,0,0,13.9071,23888,403728,230659,225920,2499.364945029783,1.3635000000000002
Malta,2016,0,0,0.9318,246.40727646443952,0,2,105.426,-4.5348,0,78.0354,194.4435,7.8324,2.9994,157.2654,39.1621,1253.0020536320098,395.9098,8.1257,4.4359,31.2149,0,0,13.891,23701,405661,237468,230237,2536.5478300964496,1.7459166666666668
Malta,2017,0,0,1.0575,246.40727646443952,0,2,111.1494,-4.5348,0,66.617,173.5266,5.4219,2.1831,158.6159,29.4562,1253.0020536320098,412.835,7.6467,4.4237,28.6898,0,0,16.8711,23498,407337,244709,234787,2515.3684300964487,1.1081666666666667
Malta,2018,0,0,0.123,246.40727646443952,0,1,119.6405,-4.5348,0,64.7489,150.6862,4.1738,1.9375,160.1047,25.5103,1166.2591032369587,397.5922,7.858,4.5358,29.6468,0,0,19.017,23280,408809,252149,239438,2394.7062797013987,1.5845
Malta,2019,0,0,0.1211,246.40727646443952,0,2,125.8849,-4.5348,0,67.6762,139.7087,4.0311,2.0173,161.5872,26.6268,1166.2591032369587,375.5771,7.7819,4.4954,29.1912,0,0,20.4551,23057,410188,259634,244000,2375.285579701398,1.3825
Malta,2020,0,0,0.1029,246.40727646443952,0,2,119.187,-4.5348,0,67.8461,128.1824,4.0311,2.9621,162.4851,25.33,1166.2591032369587,426.6493,8.2011,4.486,32.4908,0,0,20.4551,22830,411533,266911,248447,2412.5405797013987,1.6164166666666668
